customer_id,Recency,No_of_products,Total_profit,r_quartile,f_quartile,m_quartile,RFM_Score,customer_category
663,73,4,2132.7900000000004,2,1,2,212,Gold customer
664,84,4,1036.09,2,1,1,211,Gold customer
666,41,5,2459.7599999999993,3,2,2,322,Platunum customer
667,19,5,3802.78,3,2,3,323,Platunum customer
668,6,7,4375.9800000000005,4,3,4,434,Diamond Customer
670,116,4,1542.17,1,1,1,111,Brownz customer
672,50,3,3633.1399999999994,2,1,3,213,Gold customer
673,2,5,2058.7,4,2,2,422,Diamond Customer
675,0,3,1396.6200000000003,4,1,1,411,Diamond Customer
677,71,5,940.36,2,2,1,221,Gold customer
678,94,3,1606.99,1,1,1,111,Brownz customer
679,62,10,3551.2400000000002,2,4,3,243,Gold customer
681,7,6,2244.1899999999996,4,3,2,432,Diamond Customer
682,20,7,5428.9400000000005,3,3,4,334,Platunum customer
684,42,8,2431.6000000000004,3,4,2,342,Platunum customer
686,37,5,2073.8100000000004,3,2,2,322,Platunum customer
687,8,6,812.72,4,3,1,431,Diamond Customer
688,81,4,2967.8,2,1,3,213,Gold customer
689,12,3,541.3299999999999,4,1,1,411,Diamond Customer
692,50,9,5027.49,2,4,4,244,Gold customer
694,7,5,2400.83,4,2,2,422,Diamond Customer
695,16,8,4659.0,4,4,4,444,Diamond Customer
697,11,4,3996.6,4,1,3,413,Diamond Customer
698,76,3,1295.96,2,1,1,211,Gold customer
699,55,3,976.24,2,1,1,211,Gold customer
701,32,6,2215.5600000000004,3,3,2,332,Platunum customer
704,10,10,4034.4599999999996,4,4,3,443,Diamond Customer
705,11,4,502.12,4,1,1,411,Diamond Customer
706,30,6,7109.399999999999,3,3,4,334,Platunum customer
708,175,3,2145.83,1,1,2,112,Silver customer
709,146,5,3243.2999999999993,1,2,3,123,Silver customer
710,39,6,5201.389999999999,3,3,4,334,Platunum customer
716,12,6,3777.5299999999997,4,3,3,433,Diamond Customer
717,14,6,1857.27,4,3,2,432,Diamond Customer
718,34,8,2164.08,3,4,2,342,Platunum customer
719,11,8,4227.84,4,4,4,444,Diamond Customer
722,87,5,2934.44,2,2,3,223,Gold customer
723,15,8,3489.96,4,4,3,443,Diamond Customer
724,23,8,5073.2699999999995,3,4,4,344,Platunum customer
725,3,11,7321.5,4,4,4,444,Diamond Customer
726,54,3,2965.7599999999998,2,1,3,213,Gold customer
727,61,6,3970.03,2,3,3,233,Gold customer
728,25,9,6411.76,3,4,4,344,Platunum customer
729,1,9,8953.17,4,4,4,444,Diamond Customer
732,64,5,3269.12,2,2,3,223,Gold customer
734,89,3,1140.1499999999996,1,1,1,111,Brownz customer
735,87,4,3025.3300000000004,2,1,3,213,Gold customer
739,1,10,4842.199999999999,4,4,4,444,Diamond Customer
742,10,6,1246.1099999999997,4,3,1,431,Diamond Customer
743,89,4,3908.8,1,1,3,113,Silver customer
744,23,5,1267.6799999999998,3,2,1,321,Platunum customer
748,46,9,3516.0,2,4,3,243,Gold customer
749,80,9,1830.7199999999998,2,4,2,242,Gold customer
750,58,6,5391.71,2,3,4,234,Gold customer
751,130,2,96.62,1,1,1,111,Brownz customer
752,20,8,2952.01,3,4,3,343,Platunum customer
753,15,8,7727.17,4,4,4,444,Diamond Customer
754,210,2,93.00999999999999,1,1,1,111,Brownz customer
755,95,3,847.22,1,1,1,111,Brownz customer
756,25,6,2121.6099999999997,3,3,2,332,Platunum customer
757,72,5,2946.73,2,2,3,223,Gold customer
759,23,8,2646.67,3,4,2,342,Platunum customer
761,145,5,1896.39,1,2,2,122,Silver customer
763,74,6,3894.51,2,3,3,233,Gold customer
764,79,3,1364.06,2,1,1,211,Gold customer
767,42,5,2438.84,3,2,2,322,Platunum customer
768,5,9,5580.570000000001,4,4,4,444,Diamond Customer
769,19,8,5070.24,3,4,4,344,Platunum customer
770,49,6,4457.48,2,3,4,234,Gold customer
772,2,6,4423.8,4,3,4,434,Diamond Customer
774,143,1,144.26,1,1,1,111,Brownz customer
775,58,7,2862.330000000001,2,3,3,233,Gold customer
776,13,9,2201.8599999999997,4,4,2,442,Diamond Customer
777,27,6,3184.33,3,3,3,333,Platunum customer
778,263,3,698.81,1,1,1,111,Brownz customer
779,82,4,1186.4099999999999,2,1,1,211,Gold customer
780,88,3,798.6200000000001,1,1,1,111,Brownz customer
781,125,5,2256.3100000000004,1,2,2,122,Silver customer
782,25,6,3627.1699999999996,3,3,3,333,Platunum customer
783,96,5,3498.8600000000006,1,2,3,123,Silver customer
784,143,2,304.07,1,1,1,111,Brownz customer
785,18,6,1813.12,4,3,2,432,Diamond Customer
788,39,5,2415.09,3,2,2,322,Platunum customer
789,4,8,2892.7599999999998,4,4,3,443,Diamond Customer
791,123,6,3819.0,1,3,3,133,Silver customer
793,1,10,4778.329999999998,4,4,4,444,Diamond Customer
794,22,7,4248.67,3,3,4,334,Platunum customer
795,18,5,2785.9800000000005,4,2,2,422,Diamond Customer
796,6,7,3815.9300000000003,4,3,3,433,Diamond Customer
797,21,4,2277.96,3,1,2,312,Platunum customer
798,21,3,1691.8100000000002,3,1,1,311,Platunum customer
800,85,6,3239.48,2,3,3,233,Gold customer
802,95,6,2893.2,1,3,3,133,Silver customer
803,66,6,1746.5500000000002,2,3,1,231,Gold customer
805,122,6,2795.75,1,3,2,132,Silver customer
806,31,4,2189.57,3,1,2,312,Platunum customer
808,123,3,2119.7200000000003,1,1,2,112,Silver customer
809,45,4,492.7399999999999,3,1,1,311,Platunum customer
810,68,4,945.1599999999999,2,1,1,211,Gold customer
813,50,5,1633.61,2,2,1,221,Gold customer
814,48,3,2154.13,2,1,2,212,Gold customer
816,53,3,945.8499999999998,2,1,1,211,Gold customer
817,16,5,2328.9300000000003,4,2,2,422,Diamond Customer
818,40,6,3028.8399999999992,3,3,3,333,Platunum customer
819,43,5,2558.04,3,2,2,322,Platunum customer
821,33,5,2925.75,3,2,3,323,Platunum customer
822,328,1,802.26,1,1,1,111,Brownz customer
823,23,6,5811.3,3,3,4,334,Platunum customer
824,9,4,4137.780000000001,4,1,4,414,Diamond Customer
826,4,4,1454.6100000000004,4,1,1,411,Diamond Customer
829,12,6,4600.24,4,3,4,434,Diamond Customer
830,149,6,2506.27,1,3,2,132,Silver customer
831,11,5,1883.5900000000001,4,2,2,422,Diamond Customer
832,17,11,8366.15,4,4,4,444,Diamond Customer
834,18,4,722.3,4,1,1,411,Diamond Customer
835,7,8,3225.92,4,4,3,443,Diamond Customer
836,72,4,1768.44,2,1,1,211,Gold customer
838,41,4,1966.08,3,1,2,312,Platunum customer
840,38,6,3320.09,3,3,3,333,Platunum customer
841,150,7,8330.089999999998,1,3,4,134,Silver customer
842,55,3,1727.32,2,1,1,211,Gold customer
843,2,6,2372.09,4,3,2,432,Diamond Customer
844,31,9,4730.320000000001,3,4,4,344,Platunum customer
845,97,4,1314.0300000000002,1,1,1,111,Brownz customer
846,82,3,2129.34,2,1,2,212,Gold customer
847,114,4,2521.58,1,1,2,112,Silver customer
848,140,4,1964.5200000000002,1,1,2,112,Silver customer
849,27,6,4284.21,3,3,4,334,Platunum customer
850,34,8,2838.72,3,4,3,343,Platunum customer
853,64,9,7263.659999999999,2,4,4,244,Gold customer
855,104,4,3050.76,1,1,3,113,Silver customer
856,1,7,2912.6499999999996,4,3,3,433,Diamond Customer
858,11,6,2708.6000000000004,4,3,2,432,Diamond Customer
859,18,6,2289.0600000000004,4,3,2,432,Diamond Customer
861,54,5,1009.34,2,2,1,221,Gold customer
862,54,1,309.80999999999995,2,1,1,211,Gold customer
863,69,4,703.62,2,1,1,211,Gold customer
865,121,7,4261.0,1,3,4,134,Silver customer
868,83,6,5534.830000000001,2,3,4,234,Gold customer
870,100,7,3818.9700000000007,1,3,3,133,Silver customer
872,171,1,75.48000000000002,1,1,1,111,Brownz customer
873,31,5,3226.46,3,2,3,323,Platunum customer
875,63,6,4796.959999999999,2,3,4,234,Gold customer
876,16,3,1171.02,4,1,1,411,Diamond Customer
877,17,9,4918.87,4,4,4,444,Diamond Customer
878,79,3,2809.7499999999995,2,1,3,213,Gold customer
884,1,5,2770.8500000000004,4,2,2,422,Diamond Customer
885,7,3,863.6799999999998,4,1,1,411,Diamond Customer
886,1,7,4067.6500000000005,4,3,3,433,Diamond Customer
888,68,5,2278.7000000000003,2,2,2,222,Gold customer
889,36,5,2357.69,3,2,2,322,Platunum customer
890,165,4,1561.06,1,1,1,111,Brownz customer
891,12,5,2197.68,4,2,2,422,Diamond Customer
893,75,7,4868.870000000001,2,3,4,234,Gold customer
894,48,8,3564.2699999999995,2,4,3,243,Gold customer
897,129,6,4080.84,1,3,3,133,Silver customer
898,205,1,179.44,1,1,1,111,Brownz customer
899,49,6,1274.48,2,3,1,231,Gold customer
900,12,4,780.7,4,1,1,411,Diamond Customer
902,14,9,6003.049999999999,4,4,4,444,Diamond Customer
905,105,8,3553.2799999999997,1,4,3,143,Silver customer
906,16,9,4473.870000000001,4,4,4,444,Diamond Customer
907,26,7,1370.37,3,3,1,331,Platunum customer
910,272,2,1346.38,1,1,1,111,Brownz customer
911,56,5,633.3499999999999,2,2,1,221,Gold customer
912,40,7,4164.21,3,3,4,334,Platunum customer
914,106,5,2530.93,1,2,2,122,Silver customer
915,28,5,1260.1299999999999,3,2,1,321,Platunum customer
917,35,8,5392.889999999999,3,4,4,344,Platunum customer
918,16,5,4066.2400000000002,4,2,3,423,Diamond Customer
919,80,9,4458.89,2,4,4,244,Gold customer
920,90,6,4144.1900000000005,1,3,4,134,Silver customer
921,44,7,6285.75,3,3,4,334,Platunum customer
922,188,1,41.129999999999995,1,1,1,111,Brownz customer
923,32,7,3337.1600000000003,3,3,3,333,Platunum customer
925,12,9,4371.159999999999,4,4,4,444,Diamond Customer
926,12,6,1414.17,4,3,1,431,Diamond Customer
927,295,3,1982.12,1,1,2,112,Silver customer
929,56,5,2540.3499999999995,2,2,2,222,Gold customer
930,147,2,150.89,1,1,1,111,Brownz customer
931,70,5,2890.0600000000004,2,2,3,223,Gold customer
933,0,5,2817.63,4,2,3,423,Diamond Customer
934,0,7,4689.759999999999,4,3,4,434,Diamond Customer
936,32,11,8661.630000000001,3,4,4,344,Platunum customer
937,15,5,2680.1499999999996,4,2,2,422,Diamond Customer
938,61,9,4819.029999999999,2,4,4,244,Gold customer
939,31,4,1818.27,3,1,2,312,Platunum customer
940,52,5,3256.1400000000003,2,2,3,223,Gold customer
941,33,10,11668.949999999999,3,4,4,344,Platunum customer
942,213,2,1859.17,1,1,2,112,Silver customer
943,112,6,5300.95,1,3,4,134,Silver customer
946,2,8,6305.6,4,4,4,444,Diamond Customer
947,80,5,2981.520000000001,2,2,3,223,Gold customer
949,88,6,3644.49,1,3,3,133,Silver customer
951,6,6,1740.6100000000001,4,3,1,431,Diamond Customer
952,46,5,3569.98,2,2,3,223,Gold customer
954,113,4,3624.0,1,1,3,113,Silver customer
955,13,7,1429.3600000000001,4,3,1,431,Diamond Customer
956,173,3,936.9799999999998,1,1,1,111,Brownz customer
957,38,5,2632.09,3,2,2,322,Platunum customer
958,34,6,2183.71,3,3,2,332,Platunum customer
960,78,4,3516.37,2,1,3,213,Gold customer
961,64,3,1035.3100000000002,2,1,1,211,Gold customer
964,1,5,2018.5999999999997,4,2,2,422,Diamond Customer
965,60,4,3867.74,2,1,3,213,Gold customer
966,13,4,527.74,4,1,1,411,Diamond Customer
967,66,4,3798.3500000000004,2,1,3,213,Gold customer
968,35,6,4223.16,3,3,4,334,Platunum customer
969,17,5,2793.0499999999997,4,2,2,422,Diamond Customer
970,33,5,2840.8100000000004,3,2,3,323,Platunum customer
971,48,5,4015.7799999999997,2,2,3,223,Gold customer
972,175,2,2158.9999999999995,1,1,2,112,Silver customer
973,8,8,6639.85,4,4,4,444,Diamond Customer
976,170,6,3830.6800000000003,1,3,3,133,Silver customer
979,5,5,3756.9100000000003,4,2,3,423,Diamond Customer
980,177,4,2640.55,1,1,2,112,Silver customer
982,55,6,943.9300000000001,2,3,1,231,Gold customer
984,56,8,2294.4299999999994,2,4,2,242,Gold customer
985,14,4,1690.91,4,1,1,411,Diamond Customer
986,75,8,4272.97,2,4,4,244,Gold customer
987,22,8,5180.259999999999,3,4,4,344,Platunum customer
988,112,2,243.94,1,1,1,111,Brownz customer
989,25,4,3380.3399999999997,3,1,3,313,Platunum customer
990,11,7,2353.4900000000002,4,3,2,432,Diamond Customer
991,147,6,2655.6,1,3,2,132,Silver customer
993,0,9,2738.8900000000003,4,4,2,442,Diamond Customer
994,42,5,2069.64,3,2,2,322,Platunum customer
995,11,7,6764.67,4,3,4,434,Diamond Customer
997,59,7,2923.29,2,3,3,233,Gold customer
998,321,2,585.45,1,1,1,111,Brownz customer
1000,0,9,5383.48,4,4,4,444,Diamond Customer
1001,42,7,2884.1899999999996,3,3,3,333,Platunum customer
1003,47,9,5300.380000000001,2,4,4,244,Gold customer
1004,203,6,3600.94,1,3,3,133,Silver customer
1005,159,5,4365.25,1,2,4,124,Silver customer
1006,37,8,4687.530000000001,3,4,4,344,Platunum customer
1009,54,4,2370.7799999999997,2,1,2,212,Gold customer
1010,126,3,386.36,1,1,1,111,Brownz customer
1011,242,3,1399.44,1,1,1,111,Brownz customer
1013,95,6,2463.79,1,3,2,132,Silver customer
1014,4,7,3933.79,4,3,3,433,Diamond Customer
1015,26,6,2136.87,3,3,2,332,Platunum customer
1016,66,6,1087.02,2,3,1,231,Gold customer
1017,226,3,2858.89,1,1,3,113,Silver customer
1018,26,5,2497.8,3,2,2,322,Platunum customer
1019,42,5,2842.8999999999996,3,2,3,323,Platunum customer
1021,28,8,5048.259999999999,3,4,4,344,Platunum customer
1022,83,5,6444.49,2,2,4,224,Gold customer
1024,34,8,4560.5599999999995,3,4,4,344,Platunum customer
1025,60,8,1800.12,2,4,2,242,Gold customer
1027,24,6,1449.4399999999998,3,3,1,331,Platunum customer
1030,39,8,4698.599999999999,3,4,4,344,Platunum customer
1031,46,3,1463.88,2,1,1,211,Gold customer
1035,13,3,485.46000000000015,4,1,1,411,Diamond Customer
1036,162,5,3787.0,1,2,3,123,Silver customer
1037,73,8,2368.44,2,4,2,242,Gold customer
1040,161,4,1768.4300000000003,1,1,1,111,Brownz customer
1042,35,3,2771.37,3,1,2,312,Platunum customer
1043,154,8,6933.550000000001,1,4,4,144,Silver customer
1047,57,7,2026.54,2,3,2,232,Gold customer
1049,32,10,4486.320000000001,3,4,4,344,Platunum customer
1050,26,6,2535.63,3,3,2,332,Platunum customer
1051,179,5,1294.6899999999998,1,2,1,121,Silver customer
1052,0,6,3260.3199999999997,4,3,3,433,Diamond Customer
1054,5,8,3406.16,4,4,3,443,Diamond Customer
1055,206,2,343.24,1,1,1,111,Brownz customer
1056,24,7,3954.42,3,3,3,333,Platunum customer
1057,112,3,2488.8,1,1,2,112,Silver customer
1058,116,3,759.57,1,1,1,111,Brownz customer
1059,22,2,1618.8300000000002,3,1,1,311,Platunum customer
1060,187,6,2475.2799999999997,1,3,2,132,Silver customer
1061,24,6,1137.94,3,3,1,331,Platunum customer
1063,46,6,3112.6900000000005,2,3,3,233,Gold customer
1064,139,3,1398.3999999999999,1,1,1,111,Brownz customer
1065,79,6,2753.3199999999997,2,3,2,232,Gold customer
1066,166,3,1396.98,1,1,1,111,Brownz customer
1067,232,2,741.97,1,1,1,111,Brownz customer
1069,204,5,1982.69,1,2,2,122,Silver customer
1072,46,3,2102.32,2,1,2,212,Gold customer
1075,67,6,2242.1199999999994,2,3,2,232,Gold customer
1076,9,12,8104.540000000001,4,4,4,444,Diamond Customer
1078,18,5,899.97,4,2,1,421,Diamond Customer
1079,17,4,2306.99,4,1,2,412,Diamond Customer
1080,47,3,1857.62,2,1,2,212,Gold customer
1081,11,5,3227.8900000000003,4,2,3,423,Diamond Customer
1084,4,11,6580.56,4,4,4,444,Diamond Customer
1085,64,4,1081.65,2,1,1,211,Gold customer
1086,13,9,4705.65,4,4,4,444,Diamond Customer
1087,14,3,1521.5700000000002,4,1,1,411,Diamond Customer
1089,151,7,2349.2900000000004,1,3,2,132,Silver customer
1090,71,7,1529.0100000000002,2,3,1,231,Gold customer
1092,202,5,1245.27,1,2,1,121,Silver customer
1094,43,7,3632.3,3,3,3,333,Platunum customer
1095,14,4,4498.34,4,1,4,414,Diamond Customer
1096,55,5,2086.8500000000004,2,2,2,222,Gold customer
1097,188,3,666.7899999999998,1,1,1,111,Brownz customer
1098,8,8,3879.1400000000003,4,4,3,443,Diamond Customer
1099,110,2,183.1999999999999,1,1,1,111,Brownz customer
1100,45,3,1051.23,3,1,1,311,Platunum customer
1102,21,8,5025.4400000000005,3,4,4,344,Platunum customer
1103,32,12,7367.880000000001,3,4,4,344,Platunum customer
1104,11,7,2568.9700000000003,4,3,2,432,Diamond Customer
1106,24,9,5691.610000000001,3,4,4,344,Platunum customer
1107,48,5,1843.57,2,2,2,222,Gold customer
1108,12,4,1338.61,4,1,1,411,Diamond Customer
1109,208,3,683.2,1,1,1,111,Brownz customer
1110,17,6,4574.099999999999,4,3,4,434,Diamond Customer
1113,26,9,6072.48,3,4,4,344,Platunum customer
1114,64,4,1774.1199999999997,2,1,1,211,Gold customer
1116,7,3,4053.92,4,1,3,413,Diamond Customer
1118,38,4,1858.97,3,1,2,312,Platunum customer
1120,1,5,912.9400000000003,4,2,1,421,Diamond Customer
1121,7,2,327.07000000000016,4,1,1,411,Diamond Customer
1124,44,3,2742.04,3,1,2,312,Platunum customer
1125,29,5,2839.93,3,2,3,323,Platunum customer
1127,136,4,2285.05,1,1,2,112,Silver customer
1128,26,5,3388.35,3,2,3,323,Platunum customer
1129,26,13,6790.6900000000005,3,4,4,344,Platunum customer
1132,44,8,3203.1600000000003,3,4,3,343,Platunum customer
1134,3,7,1733.7900000000002,4,3,1,431,Diamond Customer
1135,164,3,1758.9800000000002,1,1,1,111,Brownz customer
1136,35,5,3394.0999999999995,3,2,3,323,Platunum customer
1138,124,6,5174.44,1,3,4,134,Silver customer
1139,69,4,1434.57,2,1,1,211,Gold customer
1142,38,4,1841.73,3,1,2,312,Platunum customer
1143,4,5,3277.7700000000004,4,2,3,423,Diamond Customer
1144,17,7,5961.25,4,3,4,434,Diamond Customer
1146,73,2,1294.4,2,1,1,211,Gold customer
1147,165,6,4173.67,1,3,4,134,Silver customer
1148,8,3,1689.75,4,1,1,411,Diamond Customer
1150,103,5,6308.28,1,2,4,124,Silver customer
1151,75,5,3449.31,2,2,3,223,Gold customer
1152,24,8,4516.139999999999,3,4,4,344,Platunum customer
1153,17,5,2501.78,4,2,2,422,Diamond Customer
1154,131,6,958.3100000000001,1,3,1,131,Silver customer
1155,29,7,2332.4500000000003,3,3,2,332,Platunum customer
1156,40,4,2559.66,3,1,2,312,Platunum customer
1157,85,7,5037.459999999999,2,3,4,234,Gold customer
1159,6,4,2352.2800000000007,4,1,2,412,Diamond Customer
1160,163,3,684.5199999999999,1,1,1,111,Brownz customer
1161,12,4,2669.74,4,1,2,412,Diamond Customer
1163,48,5,1775.01,2,2,1,221,Gold customer
1164,153,3,346.88999999999993,1,1,1,111,Brownz customer
1165,10,9,3286.35,4,4,3,443,Diamond Customer
1166,14,6,2539.7100000000005,4,3,2,432,Diamond Customer
1167,10,4,2641.93,4,1,2,412,Diamond Customer
1168,59,7,6128.860000000001,2,3,4,234,Gold customer
1169,62,7,4318.2,2,3,4,234,Gold customer
1170,86,5,3351.7,2,2,3,223,Gold customer
1173,108,3,348.6199999999999,1,1,1,111,Brownz customer
1177,87,8,2447.0499999999997,2,4,2,242,Gold customer
1178,44,8,5167.23,3,4,4,344,Platunum customer
1179,7,4,5068.4400000000005,4,1,4,414,Diamond Customer
1180,59,4,2305.11,2,1,2,212,Gold customer
1181,44,10,4513.0599999999995,3,4,4,344,Platunum customer
1182,5,6,3597.45,4,3,3,433,Diamond Customer
1184,5,6,4314.89,4,3,4,434,Diamond Customer
1186,33,6,2437.2300000000005,3,3,2,332,Platunum customer
1189,47,4,1472.66,2,1,1,211,Gold customer
1190,6,6,2008.23,4,3,2,432,Diamond Customer
1192,79,5,1397.3799999999997,2,2,1,221,Gold customer
1193,36,4,962.2199999999998,3,1,1,311,Platunum customer
1194,28,8,4148.57,3,4,4,344,Platunum customer
1195,19,5,3463.8100000000004,3,2,3,323,Platunum customer
1196,18,6,1455.3799999999999,4,3,1,431,Diamond Customer
1197,7,4,1559.1300000000006,4,1,1,411,Diamond Customer
1198,68,6,2323.92,2,3,2,232,Gold customer
1199,43,8,2037.32,3,4,2,342,Platunum customer
1200,79,8,2844.8999999999996,2,4,3,243,Gold customer
1202,85,2,412.8499999999999,2,1,1,211,Gold customer
1203,7,1,830.2399999999999,4,1,1,411,Diamond Customer
1204,200,1,110.56,1,1,1,111,Brownz customer
1205,22,7,4962.0199999999995,3,3,4,334,Platunum customer
1206,83,2,889.72,2,1,1,211,Gold customer
1207,13,6,1108.1999999999998,4,3,1,431,Diamond Customer
1208,77,5,3238.37,2,2,3,223,Gold customer
1209,131,2,1809.69,1,1,2,112,Silver customer
1211,234,4,1495.9400000000003,1,1,1,111,Brownz customer
1212,71,3,2331.63,2,1,2,212,Gold customer
1214,23,4,3652.09,3,1,3,313,Platunum customer
1215,77,8,3118.9800000000005,2,4,3,243,Gold customer
1216,7,4,2156.72,4,1,2,412,Diamond Customer
1217,10,7,3270.6099999999997,4,3,3,433,Diamond Customer
1221,9,7,1500.4900000000002,4,3,1,431,Diamond Customer
1222,51,3,667.99,2,1,1,211,Gold customer
1223,34,7,1544.81,3,3,1,331,Platunum customer
1224,47,7,4250.74,2,3,4,234,Gold customer
1225,58,4,2078.59,2,1,2,212,Gold customer
1226,24,5,937.4400000000005,3,2,1,321,Platunum customer
1227,61,12,4101.860000000001,2,4,4,244,Gold customer
1228,132,4,922.34,1,1,1,111,Brownz customer
1229,19,9,3005.629999999999,3,4,3,343,Platunum customer
1231,175,2,1718.6100000000001,1,1,1,111,Brownz customer
1232,4,9,5011.900000000001,4,4,4,444,Diamond Customer
1235,81,3,3476.16,2,1,3,213,Gold customer
1236,41,5,3588.56,3,2,3,323,Platunum customer
1237,23,10,5731.25,3,4,4,344,Platunum customer
1240,5,4,3015.0499999999997,4,1,3,413,Diamond Customer
1241,75,7,1844.56,2,3,2,232,Gold customer
1242,17,2,1085.7400000000002,4,1,1,411,Diamond Customer
1243,70,10,5127.430000000001,2,4,4,244,Gold customer
1245,71,7,2596.2300000000005,2,3,2,232,Gold customer
1247,90,4,2848.94,1,1,3,113,Silver customer
1250,35,10,6093.259999999999,3,4,4,344,Platunum customer
1251,61,4,1481.0700000000002,2,1,1,211,Gold customer
1252,9,7,4548.31,4,3,4,434,Diamond Customer
1253,4,4,1948.45,4,1,2,412,Diamond Customer
1254,37,7,3436.5000000000005,3,3,3,333,Platunum customer
1256,81,6,2068.61,2,3,2,232,Gold customer
1257,256,3,1791.15,1,1,2,112,Silver customer
1258,52,8,5441.22,2,4,4,244,Gold customer
1259,41,7,3342.13,3,3,3,333,Platunum customer
1260,66,5,2195.24,2,2,2,222,Gold customer
1261,48,6,1584.5,2,3,1,231,Gold customer
1263,42,6,2951.0199999999995,3,3,3,333,Platunum customer
1265,7,4,1195.6099999999997,4,1,1,411,Diamond Customer
1266,257,2,3405.0999999999995,1,1,3,113,Silver customer
1267,141,4,2557.49,1,1,2,112,Silver customer
1269,211,3,935.0600000000001,1,1,1,111,Brownz customer
1270,205,4,2113.08,1,1,2,112,Silver customer
1271,187,2,950.1199999999999,1,1,1,111,Brownz customer
1273,23,3,1551.7500000000002,3,1,1,311,Platunum customer
1274,14,9,3532.37,4,4,3,443,Diamond Customer
1275,149,6,1540.08,1,3,1,131,Silver customer
1276,100,2,969.91,1,1,1,111,Brownz customer
1278,64,4,721.51,2,1,1,211,Gold customer
1279,52,6,2422.29,2,3,2,232,Gold customer
1280,106,4,2799.4199999999996,1,1,3,113,Silver customer
1281,87,3,1186.6099999999997,2,1,1,211,Gold customer
1282,38,8,5521.409999999999,3,4,4,344,Platunum customer
1283,93,2,1012.1,1,1,1,111,Brownz customer
1284,78,3,106.49999999999999,2,1,1,211,Gold customer
1285,118,7,5553.4,1,3,4,134,Silver customer
1286,51,7,2415.24,2,3,2,232,Gold customer
1287,67,7,5456.969999999999,2,3,4,234,Gold customer
1288,22,4,1524.5800000000002,3,1,1,311,Platunum customer
1290,44,9,7616.040000000001,3,4,4,344,Platunum customer
1291,16,7,5147.26,4,3,4,434,Diamond Customer
1293,239,5,4736.689999999999,1,2,4,124,Silver customer
1295,29,6,1882.9,3,3,2,332,Platunum customer
1296,130,4,2793.2700000000004,1,1,2,112,Silver customer
1297,2,6,2424.53,4,3,2,432,Diamond Customer
1298,141,5,4113.36,1,2,4,124,Silver customer
1300,20,6,6148.619999999999,3,3,4,334,Platunum customer
1301,12,8,2178.7099999999996,4,4,2,442,Diamond Customer
1302,29,13,5336.730000000001,3,4,4,344,Platunum customer
1305,142,5,2825.0000000000005,1,2,3,123,Silver customer
1306,136,5,4077.19,1,2,3,123,Silver customer
1307,90,9,4526.73,1,4,4,144,Silver customer
1310,20,5,2289.2700000000004,3,2,2,322,Platunum customer
1311,47,3,2188.45,2,1,2,212,Gold customer
1312,26,4,1292.6000000000001,3,1,1,311,Platunum customer
1313,7,7,4753.51,4,3,4,434,Diamond Customer
1314,27,5,2894.17,3,2,3,323,Platunum customer
1316,32,5,2152.88,3,2,2,322,Platunum customer
1317,10,9,7024.709999999999,4,4,4,444,Diamond Customer
1318,7,7,3500.7400000000007,4,3,3,433,Diamond Customer
1321,103,7,2398.25,1,3,2,132,Silver customer
1322,63,4,4008.84,2,1,3,213,Gold customer
1324,74,7,2443.26,2,3,2,232,Gold customer
1325,82,1,104.24000000000001,2,1,1,211,Gold customer
1326,10,6,3581.0000000000005,4,3,3,433,Diamond Customer
1327,6,5,2848.5,4,2,3,423,Diamond Customer
1328,0,7,5351.58,4,3,4,434,Diamond Customer
1331,5,10,6252.43,4,4,4,444,Diamond Customer
1333,7,3,1924.18,4,1,2,412,Diamond Customer
1334,240,2,719.98,1,1,1,111,Brownz customer
1337,83,6,3417.4200000000005,2,3,3,233,Gold customer
1339,102,5,4713.22,1,2,4,124,Silver customer
1341,10,4,1213.75,4,1,1,411,Diamond Customer
1343,20,3,1317.1599999999999,3,1,1,311,Platunum customer
1344,21,3,628.5699999999999,3,1,1,311,Platunum customer
1345,43,6,5170.950000000001,3,3,4,334,Platunum customer
1346,15,9,6736.53,4,4,4,444,Diamond Customer
1347,91,6,3745.36,1,3,3,133,Silver customer
1349,43,6,1905.1600000000003,3,3,2,332,Platunum customer
1350,116,2,1235.26,1,1,1,111,Brownz customer
1352,88,3,1151.6,1,1,1,111,Brownz customer
1353,14,8,2789.25,4,4,2,442,Diamond Customer
1354,74,3,2464.54,2,1,2,212,Gold customer
1355,8,5,2713.7200000000003,4,2,2,422,Diamond Customer
1357,12,9,4732.84,4,4,4,444,Diamond Customer
1358,3,8,4113.04,4,4,4,444,Diamond Customer
1359,12,2,1550.8200000000002,4,1,1,411,Diamond Customer
1360,181,3,1906.1499999999996,1,1,2,112,Silver customer
1361,28,6,2536.58,3,3,2,332,Platunum customer
1362,118,2,1736.45,1,1,1,111,Brownz customer
1363,24,7,2744.3399999999997,3,3,2,332,Platunum customer
1364,64,4,1033.8899999999999,2,1,1,211,Gold customer
1365,217,4,818.7200000000001,1,1,1,111,Brownz customer
1366,54,5,1614.09,2,2,1,221,Gold customer
1367,11,7,2760.28,4,3,2,432,Diamond Customer
1369,178,4,2503.4700000000003,1,1,2,112,Silver customer
1370,26,4,839.2700000000002,3,1,1,311,Platunum customer
1371,26,4,1270.94,3,1,1,311,Platunum customer
1372,66,6,2935.6800000000003,2,3,3,233,Gold customer
1375,82,5,1849.9100000000003,2,2,2,222,Gold customer
